id,model,variant,temperature,question,reference,prediction,latency,pred_len,em,f1,bleu,sem
41428,google/gemini-2.5-flash-lite,short,0.0,"На сколько процентов объём отгруженных товаров собственного производства, выполненных работ и услуг по крупным и средним промышленным предприятиям в 2010 году больше, чем в 2009 году?","На 26,1 процента больше.","На 26,1 процента.",0.5798385143280029,17,0,0.8571428571428571,49.76093899250716,0.96807
63271,google/gemini-2.5-flash-lite,short,0.0,Сколько лет происходит развитие мозговой массы?,до 20 лет.,Рост мозга продолжается до 20 лет.,0.41500258445739746,34,0,0.6666666666666666,41.11336169005198,0.6781782
68313,google/gemini-2.5-flash-lite,short,0.0,Что появилось вследствие сравнительно-исторического исследования индоиранской ветви индоевропейских языков?,термин индоиранские языки,Термин индоиранские языки.,0.6099972724914551,26,1,1.0,31.947155212313625,0.9888015
80474,google/gemini-2.5-flash-lite,short,0.0,Вследствие чего возникают сезоны?,вследствие наклона земной оси относительно плоскости орбиты,Сезоны возникают вследствие наклона земной оси относительно плоскости орбиты.,0.6277756690979004,77,0,0.8750000000000001,63.894310424627285,0.908389
66281,google/gemini-2.5-flash-lite,short,0.0,"Какой статьей допускаются исключения в отношении запрета, установленного частью 6 статьи 9?",частью 4 статьи 9 Закона о торговле,"Исключения в отношении запрета, установленного частью 6 статьи 9, допускаются частью 4 статьи 9 Закона о торговле.",0.4466524124145508,114,0,0.6086956521739131,29.153692299445225,0.7305206
45026,google/gemini-2.5-flash-lite,short,0.0,"При игре на каком инструменте используется ударный способ, когда медные тангеноты вдавливают струны в твёрдую поверхность и заставляют их вибрировать от удара?",на клавикорде,При игре на клавикорде.,1.7905168533325195,23,0,0.5,21.3643503198117,0.9264398
59480,google/gemini-2.5-flash-lite,short,0.0,Кто частично финансировал проект Луи?,старший брат Огюст,Старший брат Огюст.,0.4124441146850586,19,1,1.0,31.947155212313625,0.9788221
76436,google/gemini-2.5-flash-lite,short,0.0,Что образуется в результате выделения газов при быстром застывании кислых и средних лав?,пористое вулканическое стекло,"В результате выделения газов при быстром застывании кислых и средних лав образуется пористое вулканическое стекло, то есть пемза.",0.45280933380126953,129,0,0.33333333333333337,7.12695567709093,0.76110655
14891,google/gemini-2.5-flash-lite,short,0.0,Для чего пути кладутся с учётом габаритов подвижного состава?,"для безопасного прохода по мостам, тоннелям и другим строениям","Пути кладутся с учётом габаритов подвижного состава для безопасного прохода по мостам, тоннелям и другим строениям.",0.5735156536102295,115,0,0.7272727272727273,51.18285025257892,0.83338356
20762,google/gemini-2.5-flash-lite,short,0.0,"Что оценивают, определяя меру развития государственного регулирования?","селективное регулирование, антициклическое регулирование, программирование","Определяя меру развития государственного регулирования, оценивают:

*   **Селективное регулирование**
*   **Антициклическое регулирование**
*   **Программирование**",0.711298942565918,164,0,0.625,1.7574239156849023,0.7147194
82940,google/gemini-2.5-flash-lite,short,0.0,На что надеется автор?,это поможет решить проблемы человеческого общества,"Автор надеется, что гармоничное смешение лучшего в культурах Востока и Запада, а также популяризация этических теорий Китая в Западном мире помогут решить проблемы человеческого общества в 21 веке, которые каждая культура по отдельности решить не в состоянии.",0.5158884525299072,259,0,0.2222222222222222,5.60569929753793,0.6067287
379,google/gemini-2.5-flash-lite,short,0.0,Куда Карл неоднократно вторгался?,В Бретань.,Карл неоднократно вторгался в Бретань.,0.41527414321899414,38,0,0.4,16.233395773754946,0.4774209
28946,google/gemini-2.5-flash-lite,short,0.0,Что позволила изобразить писателю свойственная ему объективность?,Динамику внутренней жизни героев.,Свойственная писателю объективность позволила ему глубоко и правдиво изобразить динамику внутренней жизни героев.,0.5888645648956299,113,0,0.5,17.77835117834348,0.73868334
42607,google/gemini-2.5-flash-lite,short,0.0,"В каком году Сакс приехал в Париж, для того, чтобы продвинуть саксофон?",1842,Сакс прибыл в Париж в 1842 году.,0.6377091407775879,32,0,0.33333333333333337,5.522397783539471,0.42383593
43591,google/gemini-2.5-flash-lite,short,0.0,Какой фасад имеет вид театральной декорации?,Двухъярусный,"Двухъярусный фасад, украшенный колоннами, имеет вид театральной декорации.",0.5210556983947754,74,0,0.2222222222222222,3.7477767366779213,0.3240173
80345,google/gemini-2.5-flash-lite,short,0.0,С какого момепнта управлению Сибирью перешло к казанскому дворцу?,С 1599 г.,С 1599 г.,0.39835333824157715,9,1,1.0,100.00000000000004,1.0000002
8167,google/gemini-2.5-flash-lite,short,0.0,"Как называлось первое устройство, использующееся только в качестве микрофона?",угольный микрофон Эдисона,Угольный микрофон Эдисона.,0.5223102569580078,26,1,1.0,31.947155212313625,0.9847983
36561,google/gemini-2.5-flash-lite,short,0.0,В каком году было подписано соглашение между MasterCard International и европейской системой Eurocard?,В 1968 г.,В 1968 году.,0.4957849979400635,12,0,0.5,35.35533905932737,0.99583536
58300,google/gemini-2.5-flash-lite,short,0.0,При какое температуре происходит возбуждение вращательных уровней молекулы CO?,в несколько десятков кельвин,Возбуждение вращательных уровней молекулы CO происходит уже при температурах в несколько десятков кельвин.,0.580254077911377,106,0,0.4,17.77835117834348,0.20859627
16443,google/gemini-2.5-flash-lite,short,0.0,С помощью чего могут быть изменены вариации ВМП?,При помощи спутниковой альтиметрии.,Вариации ВМП могут быть измерены при помощи спутниковой альтиметрии.,0.4085257053375244,68,0,0.6153846153846153,26.269098944241577,0.837942
49387,google/gemini-2.5-flash-lite,short,0.0,Какие есть виды смешанного состава облаков,"кучево-дождевые, слоисто-дождевые, высоко-слоистые","Кучево-дождевые, слоисто-дождевые, высоко-слоистые.",0.3846702575683594,51,1,1.0,50.81327481546147,0.93268764
47221,google/gemini-2.5-flash-lite,short,0.0,Что такое донорство крови и ее компонентов?,добровольная сдача крови,"Донорство крови (и/или) её компонентов — это добровольная сдача крови и (или) её компонентов донорами, а также мероприятия, направленные на организацию и обеспечение безопасности заготовки крови и её компонентов.",0.5701401233673096,212,0,0.24000000000000002,3.60737546551436,0.7618157
79474,google/gemini-2.5-flash-lite,short,0.0,Как у других особей могут быть распределены побелевшие участки?,Несимметрично.,У других особей побелевшие участки могут быть распределены по крылу несимметрично.,0.34868717193603516,82,0,0.16666666666666669,3.3864985683445354,0.5682102
83826,google/gemini-2.5-flash-lite,short,0.0,ктоо завоевал Пиренейский полуостров?,римлянами,Римляне.,0.5805654525756836,8,0,0.0,0.0,0.9763621
34127,google/gemini-2.5-flash-lite,short,0.0,Когда возрастают агентские издержки?,При переходе к понижающей фазе деловой активности,Агентские издержки возрастают при переходе к понижающей фазе деловой активности.,0.4602682590484619,80,0,0.8235294117647058,46.17366309441026,0.57340384
28839,google/gemini-2.5-flash-lite,short,0.0,Чего требуют от культуристов высокие темпы восстановления и роста мышц?,соблюдения специализированной диеты,Высокие темпы восстановления и роста мышц требуют от культуристов соблюдения специализированной диеты.,1.0817780494689941,102,0,0.42857142857142855,11.498759556447222,0.62556684
41551,google/gemini-2.5-flash-lite,short,0.0,В чем могут наблюдаться точно такие же феномены?,В свободном программном обеспечении,В свободном программном обеспечении.,0.396378755569458,36,1,1.0,66.87403049764218,0.9831476
23146,google/gemini-2.5-flash-lite,short,0.0,От чего зависело время нахождения под водой подводной лодки?,от заряда батарей и запаса кислорода,Время нахождения под водой подводной лодки зависело от заряда батарей и запаса кислорода.,0.41605520248413086,89,0,0.5882352941176471,34.98761149110957,0.6939412
61553,google/gemini-2.5-flash-lite,short,0.0,Какое название получила группа диффеоморфизмов?,имя групп Ли,Группа диффеоморфизмов получила название групп Ли.,0.4151625633239746,50,0,0.4444444444444444,13.134549472120794,0.6366309
12830,google/gemini-2.5-flash-lite,short,0.0,Какая система в 1920 году после установления советской власти в Азербайджане была значительно перестроена?,финансово-кредитная система,Финансово-кредитная система.,0.5359141826629639,28,1,1.0,27.516060407455225,0.9780133
7518,google/gemini-2.5-flash-lite,short,0.0,С чем взаимосвязано распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе?,миграцией неолитических земледельцев с Ближнего Востока,Распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе связано с миграцией неолитических земледельцев с Ближнего Востока.,0.5140964984893799,138,0,0.5,24.941747177008256,0.59761167
59283,google/gemini-2.5-flash-lite,short,0.0,Что может быть местом совершения сделок спот?,Межбанковский валютный рынок,"Местом совершения сделок спот могут быть: межбанковский валютный рынок, фондовые и иные биржи, а также внебиржевые рынки (товарный, фондовый и валютный).",0.45695042610168457,153,0,0.2857142857142857,2.6707068119098887,0.76362944
24823,google/gemini-2.5-flash-lite,short,0.0,Какая марка автомобилей производится с использованием большого количества труда и только некоторых станков общего назначения?,Лотус,Лотус.,0.4347190856933594,6,1,1.0,49.99999999999999,0.96671784
51886,google/gemini-2.5-flash-lite,short,0.0,Какой формат экрана используется в телевидении высокой чёткости?,16:9,Широкоэкранный формат 16:9.,0.5499074459075928,27,0,0.6666666666666666,30.213753973567677,0.7135522
1015,google/gemini-2.5-flash-lite,short,0.0,Что вдохновило Байрона на сочинение Шильонского узника ?,История Шильонского замка,История Шильонского замка.,0.39020562171936035,26,1,1.0,59.460355750136046,0.9177066
40635,google/gemini-2.5-flash-lite,short,0.0,К кому перешло лидерство в области реактивной пассажирской авиации,к Советскому Союзу с авиалайнером Ту-104,Лидерство в области реактивной пассажирской авиации перешло к Советскому Союзу и США.,0.6041679382324219,85,0,0.37499999999999994,11.498759556447222,0.65455675
40076,google/gemini-2.5-flash-lite,short,0.0,Что стало причиной упадка города?,море продолжило отступать,Причиной упадка города стало отступление моря от города.,0.4341433048248291,56,0,0.0,0.0,0.5583062
47702,google/gemini-2.5-flash-lite,short,0.0,Когда в Исландии введен запрет на получение иностранных пожертвований для политических партий?,В 1978 году.,В Исландии запрет на получение иностранных пожертвований для политических партий был введен в 1978 году.,0.3961946964263916,104,0,0.2857142857142857,9.78237574896145,0.33774528
48941,google/gemini-2.5-flash-lite,short,0.0,Где Дилан навестил Боба?,В психлечебнице,Дилан навестил Вуди Гатри в психлечебнице.,0.5615713596343994,42,0,0.33333333333333337,6.567274736060395,0.5338536
22331,google/gemini-2.5-flash-lite,short,0.0,Какими были отношения Бунина и Ходасевича до переезда во Францию?,поверхностными,До переезда во Францию отношения Бунина и Ходасевича были поверхностными.,1.3577263355255127,73,0,0.2222222222222222,3.7477767366779213,0.08641522
49,google/gemini-2.5-flash-lite,short,0.0,Какую температуру пламени может достигать ацетилен при сгорании в кислороде?,3150 °C,При сгорании в кислороде температура пламени ацетилена может достигать 3150 °C.,0.38727474212646484,79,0,0.33333333333333337,6.772997136689072,0.6929649
31677,google/gemini-2.5-flash-lite,short,0.0,Чем оно дополняется?,Творческой самобытностью художника,Творческой самобытностью художника.,0.41025543212890625,35,1,1.0,59.460355750136046,0.98881423
16005,google/gemini-2.5-flash-lite,short,0.0,Как звучало первое письменное упоминание названия чешского языка на латинском языке?,lingua Sclavonica,Первое письменное упоминание названия чешского языка на латинском звучало как **lingua Sclavonica**.,0.45339322090148926,100,0,0.3076923076923077,4.573913556123801,0.39606512
55523,google/gemini-2.5-flash-lite,short,0.0,Что такое конвекция?,Перенос тепла теплопроводностью.,"Конвекция — это перенос тепла в самой материи, когда нагретое вещество движется вверх, а холодное опускается вниз, создавая конвекционные токи.",0.5397212505340576,143,0,0.21052631578947367,1.8709718017288024,0.7724693
11530,google/gemini-2.5-flash-lite,short,0.0,Во сколько раз увеличился капитал в 1914 году?,в шесть раз,Капитал увеличился в шесть раз с момента основания.,0.3616173267364502,51,0,0.5,17.747405280050266,0.33063582
42356,google/gemini-2.5-flash-lite,short,0.0,Кем представлены головоногие?,примитивными наутилоидами,"Головоногие представлены двумя современными подклассами: двужаберными (Coleoidea), к которым относятся осьминоги, кальмары и каракатицы, и наутилоидеями (Nautiloidea), представленными наутилусами (Nautilus) и Allonautilus.",1.3501062393188477,222,0,0.0,0.0,0.39045972
33481,google/gemini-2.5-flash-lite,short,0.0,Какую шерсть перерабптывают По аппаратной системе прядения,короткую шерсть,По аппаратной системе прядения перерабатывают короткую шерсть (тонкую и грубую).,0.9092543125152588,80,0,0.3636363636363636,6.178110636313396,0.5886953
29396,google/gemini-2.5-flash-lite,short,0.0,Какова длина микровиллей?,2/3 длины жгутика,Длина микровиллей составляет 2/3 длины жгутика.,0.6043126583099365,47,0,0.7272727272727273,44.63236137853328,0.767787
69135,google/gemini-2.5-flash-lite,short,0.0,"Что, кроме объективной информации, позволяет передавать искусство?","эмоции, настроение, чувства","Искусство позволяет передавать эмоции, настроение, чувства.",0.5140085220336914,59,0,0.6666666666666666,44.63236137853328,0.6835846
68109,google/gemini-2.5-flash-lite,short,0.0,"Для чего Ивану Грозному нужна была крепость, сооруженная разборно-сборным способом?",в качестве опорной базы перед походом на Казань,"Ивану Грозному нужна была крепость, сооруженная разборно-сборным способом, в качестве опорной базы перед походом на Казань.",0.6012108325958252,123,0,0.5714285714285715,36.65882729601238,0.7319673
3010,google/gemini-2.5-flash-lite,short,0.0,Что нужно было сделать нацистскому правительству после упразднения профсоюзов?,облегчить рабочие условия и улучшить индустриальные отношения,После упразднения профсоюзов нацистское правительство было вынуждено облегчить рабочие условия и улучшить индустриальные отношения.,0.529606819152832,131,0,0.631578947368421,40.016016019225006,0.56572515
32818,google/gemini-2.5-flash-lite,short,0.0,Что такое метромост?,"мост, по которому проходит линия метрополитена.","Метромост — это мост, по которому проходит линия метрополитена.",0.4870157241821289,63,0,0.923076923076923,67.86502681586727,0.9447633
10831,google/gemini-2.5-flash-lite,short,0.0,Где всё чаще требуется понимание функций мозга?,"в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии, и когнитивной нейробиологии.","Понимание функций мозга всё чаще требуется в психологической теории и практике, особенно в области искусственного интеллекта, нейропсихологии, и когнитивной нейробиологии.",0.458606481552124,171,0,0.7692307692307693,73.25510644096215,0.8959434
80738,google/gemini-2.5-flash-lite,short,0.0,Какие народы оказали влияние на этногенез финикийцев?,индоевропейские народы моря,"На этногенез финикийцев оказали влияние:

*   Древнее мезолитическое население Ближнего Востока и Кавказа (генетически)
*   Семитские народы (лингвистически)
*   Индоевропейские народы моря (обучили мореходству)",0.5087504386901855,211,0,0.2727272727272727,2.3986962585059244,0.61793673
79771,google/gemini-2.5-flash-lite,short,0.0,На сколько данный вид морозоустойчив?,выдерживает понижения температуры до −20 °С,Исходный вид выдерживает понижения температуры до −20 °С.,0.39876699447631836,57,0,0.8571428571428571,58.73949094699213,0.9106691
7669,google/gemini-2.5-flash-lite,short,0.0,От чего не зависит или слабо зависит скорость накопления мутаций в данном гене?,от действия естественного отбора,Скорость накопления мутаций в данном гене не зависит или слабо зависит от действия естественного отбора.,0.8426957130432129,104,0,0.4444444444444445,15.310245441182436,0.5265765
65759,google/gemini-2.5-flash-lite,short,0.0,Как часто одиночные осы-бембексы приносят своим личинкам по несколько убитых мух?,ежедневно,Одиночные осы-бембексы ежедневно приносят своим личинкам по несколько убитых мух.,0.4940030574798584,81,0,0.16666666666666669,3.7477767366779213,0.22821118
8218,google/gemini-2.5-flash-lite,short,0.0,Когда происходит устойчивое залегание снежного покрова в Гомеле?,с 20 декабря по 15 марта,Устойчивое залегание снежного покрова в Гомеле происходит с 20 декабря по 15 марта.,0.6933047771453857,83,0,0.625,34.98761149110957,0.6558833
45169,google/gemini-2.5-flash-lite,short,0.0,От пожеланий кого на практике зависит исполнение требований нормативов по оборудованию подземных метрополитенов,заказчика,От пожеланий заказчика.,0.4509246349334717,23,0,0.5,15.97357760615681,0.8180324
50269,google/gemini-2.5-flash-lite,short,0.0,"в какое время Федеральный резервный банк Бостона, в рамках Федеральной резервной системы, способствует ценовой стабильности и устойчивого экономического роста в Новой Англии и нации?",В настоящее время,В настоящее время.,0.4795231819152832,18,1,1.0,59.460355750136046,0.9678192
82234,google/gemini-2.5-flash-lite,short,0.0,Что помимо громадного научного и исторического значения имеет наследие Леонардо да Винчи?,художественную ценность,"Помимо громадного научного и исторического значения, наследие Леонардо да Винчи имеет также художественную ценность.",0.8519947528839111,116,0,0.2666666666666667,4.891187874480726,0.5604671
3717,google/gemini-2.5-flash-lite,short,0.0,Кто выступает в поддержку фискальной политики?,представители кейнсианской мысли,"Представители кейнсианской мысли полагают, что фискальная политика намного эффективней монетарной.",0.5081233978271484,98,0,0.4615384615384615,6.772997136689072,0.63416976
35675,google/gemini-2.5-flash-lite,short,0.0,"Какой окончательный итог подводят следователи, если видят противоположное направление в положении тела и веревки?",имело место убийство,"Если натяжение веревки происходило в направлении, обратном тяжести тела, следователи делают вывод о том, что имело место убийство.",1.2924697399139404,130,0,0.3,6.429451441231725,0.5931188
23933,google/gemini-2.5-flash-lite,short,0.0,Сколько лет назад вымерли животные из ряда характерных для плейстоценовой фауны родов?,10—12 тыс. лет назад,10—12 тыс. лет назад.,0.3809952735900879,21,1,1.0,75.98356856515926,0.9914789
69207,google/gemini-2.5-flash-lite,detailed,0.0,Какое право существовало у лордов,отвергать билль,отвергать билль,0.4601612091064453,15,1,1.0,100.00000000000004,1.0000001
23039,google/gemini-2.5-flash-lite,detailed,0.0,Чему неуклонно следуют банки?,Требованиям обязательного резервирования.,нормативно установленному минимуму,0.4653067588806152,34,0,0.0,0.0,0.49363738
77659,google/gemini-2.5-flash-lite,detailed,0.0,Сколько тысяч лет назад началась эпоха экстремальных затоплений?,16 тыс. л. н,16,0.6313598155975342,2,0,0.4,0.673794699908547,0.6099268
4889,google/gemini-2.5-flash-lite,detailed,0.0,Какой феномен создан людьми для достижения его в максимально отдаленном будущем?,Феномена последнего человека на земле .,феномен последнего человека на земле,1.0495448112487793,36,0,0.75,54.75182535069452,0.81494725
18286,google/gemini-2.5-flash-lite,detailed,0.0,"Что как и автобус, движется по автомобильной дороге с твёрдым покрытием?",Троллейбус,Троллейбус,0.6752631664276123,10,1,1.0,100.00000000000004,0.9999999
21733,google/gemini-2.5-flash-lite,detailed,0.0,Как расположены островные платформы на станциях с остановкой экспресса?,между путями одного направления,между путями одного направления,0.3637504577636719,31,1,1.0,100.00000000000004,1.0000002
13047,google/gemini-2.5-flash-lite,detailed,0.0,Какой аспект вызывает большое количество споров между религиозными и научными взглядами?,аспект эволюционной биологии,происхождение человека,0.5763387680053711,22,0,0.0,0.0,0.5452307
39949,google/gemini-2.5-flash-lite,detailed,0.0,Кто в 1974 году записал рок-альбом Benzaiten?,Osamu Kitajima,Osamu Kitajima,0.5259273052215576,14,1,1.0,100.00000000000004,1.0
19528,google/gemini-2.5-flash-lite,detailed,0.0,Какие системы стали крупными вехами в области систематики?,системы Симпсона,системы Симпсона и Маккенны,0.584355354309082,27,0,0.8,31.947155212313625,0.88870704
59486,google/gemini-2.5-flash-lite,detailed,0.0,Каким сообщением шел поезд №12?,Смоленск — Раненбург,Смоленск — Раненбург,0.4236488342285156,20,1,1.0,100.00000000000004,1.0000002
36533,google/gemini-2.5-flash-lite,detailed,0.0,Чего не имеет большинство прокариотических клеток?,внутренних мембран,внутренних мембран,0.5263056755065918,18,1,1.0,100.00000000000004,1.0
2041,google/gemini-2.5-flash-lite,detailed,0.0,"Какая промышленность отдаёт предпочтение тутовому, или шелковичному, шелкопряду?",Текстильная,Текстильная промышленность,1.083418607711792,26,0,0.6666666666666666,49.99999999999999,0.8095715
44742,google/gemini-2.5-flash-lite,detailed,0.0,Что делают археоциты и хоаноциты?,переваривают пищу в пищеварительных вакуолях,переваривают пищу в пищеварительных вакуолях,0.5417823791503906,44,1,1.0,100.00000000000004,0.99999994
59701,google/gemini-2.5-flash-lite,detailed,0.0,В какие годы производилась бас-мандолина Гибсон Мандо-бас Фирмой Гибсон ?,С 1912 по 1930 годы.,с 1912 по 1930 годы,0.5339481830596924,19,1,1.0,54.75182535069452,0.9348396
27575,google/gemini-2.5-flash-lite,detailed,0.0,В чем роль специалиста по связям с общественность?,в коммуникации с массовой аудиторией различными способами,коммуникация с массовой аудиторией,0.4088163375854492,34,0,0.5,28.087083270446133,0.9381039
15585,google/gemini-2.5-flash-lite,detailed,0.0,Чем являлась Новая Рейнская газета для К. Маркса и Ф. Энгельса?,Партийной прессой.,редактируемая ими газета,0.5617406368255615,24,0,0.0,0.0,0.53360105
41428,google/gemini-2.5-flash-lite,detailed,0.0,"На сколько процентов объём отгруженных товаров собственного производства, выполненных работ и услуг по крупным и средним промышленным предприятиям в 2010 году больше, чем в 2009 году?","На 26,1 процента больше.","26,1 процента",0.6059625148773193,13,0,0.8571428571428571,22.31301601484299,0.92557245
63271,google/gemini-2.5-flash-lite,detailed,0.0,Сколько лет происходит развитие мозговой массы?,до 20 лет.,до 20 лет,0.3767786026000976,9,1,1.0,71.65313105737896,0.9861232
68313,google/gemini-2.5-flash-lite,detailed,0.0,Что появилось вследствие сравнительно-исторического исследования индоиранской ветви индоевропейских языков?,термин индоиранские языки,термин индоиранские языки,0.4620656967163086,25,1,1.0,100.00000000000004,1.0000004
80474,google/gemini-2.5-flash-lite,detailed,0.0,Вследствие чего возникают сезоны?,вследствие наклона земной оси относительно плоскости орбиты,наклона земной оси,1.149047613143921,18,0,0.6,26.359713811572682,0.8533969
66281,google/gemini-2.5-flash-lite,detailed,0.0,"Какой статьей допускаются исключения в отношении запрета, установленного частью 6 статьи 9?",частью 4 статьи 9 Закона о торговле,частью 4 статьи 9,0.3868119716644287,17,0,0.7272727272727273,47.23665527410149,0.6679021
45026,google/gemini-2.5-flash-lite,detailed,0.0,"При игре на каком инструменте используется ударный способ, когда медные тангеноты вдавливают струны в твёрдую поверхность и заставляют их вибрировать от удара?",на клавикорде,клавикорд,0.3952450752258301,9,0,0.0,0.0,0.7852167
59480,google/gemini-2.5-flash-lite,detailed,0.0,Кто частично финансировал проект Луи?,старший брат Огюст,старший брат Огюст,0.420515775680542,18,1,1.0,100.00000000000004,1.0000001
76436,google/gemini-2.5-flash-lite,detailed,0.0,Что образуется в результате выделения газов при быстром застывании кислых и средних лав?,пористое вулканическое стекло,пемза,0.5352497100830078,5,0,0.0,0.0,0.34927332
14891,google/gemini-2.5-flash-lite,detailed,0.0,Для чего пути кладутся с учётом габаритов подвижного состава?,"для безопасного прохода по мостам, тоннелям и другим строениям","для безопасного прохода по мостам, тоннелям и другим строениям",0.4157309532165527,62,1,1.0,100.00000000000004,1.0000002
20762,google/gemini-2.5-flash-lite,detailed,0.0,"Что оценивают, определяя меру развития государственного регулирования?","селективное регулирование, антициклическое регулирование, программирование","антимонополистическое регулирование, селективное регулирование, антициклическое регулирование, программирование",0.5972721576690674,111,0,0.8333333333333333,63.894310424627285,0.93169093
82940,google/gemini-2.5-flash-lite,detailed,0.0,На что надеется автор?,это поможет решить проблемы человеческого общества,решить проблемы человеческого общества в 21 веке,0.6876964569091797,48,0,0.7272727272727272,41.11336169005198,0.8434082
379,google/gemini-2.5-flash-lite,detailed,0.0,Куда Карл неоднократно вторгался?,В Бретань.,Бретань,0.5434651374816895,7,1,1.0,13.533528323661276,0.9022329
28946,google/gemini-2.5-flash-lite,detailed,0.0,Что позволила изобразить писателю свойственная ему объективность?,Динамику внутренней жизни героев.,динамику внутренней жизни героев,0.8338413238525391,32,1,1.0,46.30777161991026,0.9849086
42607,google/gemini-2.5-flash-lite,detailed,0.0,"В каком году Сакс приехал в Париж, для того, чтобы продвинуть саксофон?",1842,1842,0.5038321018218994,4,1,1.0,100.00000000000004,1.0000001
43591,google/gemini-2.5-flash-lite,detailed,0.0,Какой фасад имеет вид театральной декорации?,Двухъярусный,Двухъярусный,0.4404768943786621,12,1,1.0,100.00000000000004,1.0000002
80345,google/gemini-2.5-flash-lite,detailed,0.0,С какого момепнта управлению Сибирью перешло к казанскому дворцу?,С 1599 г.,с 1599 г,0.3937861919403076,8,1,1.0,39.43223765116288,0.9886044
8167,google/gemini-2.5-flash-lite,detailed,0.0,"Как называлось первое устройство, использующееся только в качестве микрофона?",угольный микрофон Эдисона,угольный микрофон Эдисона,0.8432421684265137,25,1,1.0,100.00000000000004,0.9999999
36561,google/gemini-2.5-flash-lite,detailed,0.0,В каком году было подписано соглашение между MasterCard International и европейской системой Eurocard?,В 1968 г.,1968,1.2370307445526123,4,0,0.6666666666666666,4.9787068367863965,0.92885995
58300,google/gemini-2.5-flash-lite,detailed,0.0,При какое температуре происходит возбуждение вращательных уровней молекулы CO?,в несколько десятков кельвин,несколько десятков кельвин,0.4830448627471924,26,1,1.0,71.65313105737896,0.9487015
16443,google/gemini-2.5-flash-lite,detailed,0.0,С помощью чего могут быть изменены вариации ВМП?,При помощи спутниковой альтиметрии.,спутниковой альтиметрии,0.499377965927124,23,0,0.6666666666666666,22.31301601484299,0.9451194
49387,google/gemini-2.5-flash-lite,detailed,0.0,Какие есть виды смешанного состава облаков,"кучево-дождевые, слоисто-дождевые, высоко-слоистые","кучево-дождевые, слоисто-дождевые, высоко-слоистые",0.4157178401947021,50,1,1.0,100.00000000000004,0.9999999
47221,google/gemini-2.5-flash-lite,detailed,0.0,Что такое донорство крови и ее компонентов?,добровольная сдача крови,"добровольная сдача крови и (или) её компонентов донорами, а также мероприятия, направленные на организацию и обеспечение безопасности заготовки крови и её компонентов",0.546339750289917,166,0,0.3,5.377336385080629,0.87086815
79474,google/gemini-2.5-flash-lite,detailed,0.0,Как у других особей могут быть распределены побелевшие участки?,Несимметрично.,несимметрично,0.5489771366119385,13,1,1.0,0.0,0.93683314
83826,google/gemini-2.5-flash-lite,detailed,0.0,ктоо завоевал Пиренейский полуостров?,римлянами,римляне,0.5281670093536377,7,0,0.0,0.0,0.98981893
34127,google/gemini-2.5-flash-lite,detailed,0.0,Когда возрастают агентские издержки?,При переходе к понижающей фазе деловой активности,при переходе к понижающей фазе деловой активности,0.5579245090484619,49,1,1.0,80.91067115702207,0.99524754
28839,google/gemini-2.5-flash-lite,detailed,0.0,Чего требуют от культуристов высокие темпы восстановления и роста мышц?,соблюдения специализированной диеты,специализированной диеты,0.67948317527771,24,0,0.8,60.653065971263366,0.96083176
41551,google/gemini-2.5-flash-lite,detailed,0.0,В чем могут наблюдаться точно такие же феномены?,В свободном программном обеспечении,В свободном программном обеспечении,1.222956657409668,35,1,1.0,100.00000000000004,0.99999994
23146,google/gemini-2.5-flash-lite,detailed,0.0,От чего зависело время нахождения под водой подводной лодки?,от заряда батарей и запаса кислорода,от заряда батарей и запаса кислорода,0.5197527408599854,36,1,1.0,100.00000000000004,1.0000001
61553,google/gemini-2.5-flash-lite,detailed,0.0,Какое название получила группа диффеоморфизмов?,имя групп Ли,группы Ли,0.4064970016479492,9,0,0.4,30.326532985631665,0.8892963
12830,google/gemini-2.5-flash-lite,detailed,0.0,Какая система в 1920 году после установления советской власти в Азербайджане была значительно перестроена?,финансово-кредитная система,финансово-кредитная система,0.607682466506958,27,1,1.0,100.00000000000004,1.0000001
7518,google/gemini-2.5-flash-lite,detailed,0.0,С чем взаимосвязано распространение гена светлой кожи SLC24A5 по Центральной и Южной Европе?,миграцией неолитических земледельцев с Ближнего Востока,миграцией неолитических земледельцев с Ближнего Востока,0.4077448844909668,55,1,1.0,100.00000000000004,1.0000004
59283,google/gemini-2.5-flash-lite,detailed,0.0,Что может быть местом совершения сделок спот?,Межбанковский валютный рынок,"межбанковский валютный рынок, фондовые и иные биржи, внебиржевые рынки",0.6522009372711182,70,0,0.5454545454545454,7.495553473355842,0.8421278
24823,google/gemini-2.5-flash-lite,detailed,0.0,Какая марка автомобилей производится с использованием большого количества труда и только некоторых станков общего назначения?,Лотус,Лотус,0.383897066116333,5,1,1.0,100.00000000000004,0.9999999
51886,google/gemini-2.5-flash-lite,detailed,0.0,Какой формат экрана используется в телевидении высокой чёткости?,16:9,16:9,0.5041124820709229,4,1,1.0,100.00000000000004,1.0000001
1015,google/gemini-2.5-flash-lite,detailed,0.0,Что вдохновило Байрона на сочинение Шильонского узника ?,История Шильонского замка,История Шильонского замка,0.4305837154388428,25,1,1.0,100.00000000000004,0.9999999
